date,Adj Close,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,EPS,pb_ratio,pe_ratio,roe,fcf,P_mean,P_sum,twt_count
2019-03-22,361.01,8661300,360.363,351.281,56.007,5.419,5.275,0.3,7.589026697498423,892.2000000000002,0.0063064956905612,-1305192000.0,-0.0446,-17,381
2019-03-25,366.23,8473800,360.479,352.113,57.022,5.247,5.269,0.3,7.69875972251419,892.2000000000002,0.0063064956905612,-1305192000.0,-0.108,-46,426
2019-03-26,359.97,7666500,360.229,352.56,50.21,4.554,5.126,0.3,7.567164179104478,892.2000000000002,0.0063064956905612,-1305192000.0,-0.0909,-30,330
2019-03-27,353.37,7852400,359.754,352.969,50.45,3.432,4.787,0.3,7.42842127391213,892.2000000000002,0.0063064956905612,-1305192000.0,-0.1172,-32,273
2019-03-28,354.61,4361000,359.58,352.968,52.992,2.613,4.352,0.3,7.45448812276645,892.2000000000002,0.0063064956905612,-1305192000.0,-0.0806,-22,273
2019-03-29,356.56,4705600,359.542,353.072,48.495,2.097,3.901,0.3,7.495480344755098,892.2000000000002,0.0063064956905612,-1305192000.0,-0.0922,-20,217
2019-04-01,366.96,7036100,360.338,353.347,56.346,2.498,3.621,0.76,7.714105528694555,469.1578947368421,0.0159764557494219,-440180000.0,-0.0072,-2,279
2019-04-02,367.72,5158700,361.008,353.919,54.066,2.845,3.465,0.76,7.730081984443978,469.1578947368421,0.0159764557494219,-440180000.0,-0.0337,-11,326
2019-04-03,369.75,5368900,361.516,354.811,56.858,3.246,3.422,0.76,7.772755938616775,469.1578947368421,0.0159764557494219,-440180000.0,-0.0386,-13,337
2019-04-04,367.88,4627300,362.28,355.729,54.067,3.374,3.412,0.76,7.733445448812277,469.1578947368421,0.0159764557494219,-440180000.0,-0.0488,-14,287
2019-04-05,365.49,3905500,363.074,356.505,51.292,3.245,3.379,0.76,7.683203699810805,469.1578947368421,0.0159764557494219,-440180000.0,-0.1063,-27,254
2019-04-08,361.41,4653800,363.202,356.973,51.67,2.782,3.259,0.76,7.597435358419172,469.1578947368421,0.0159764557494219,-440180000.0,-0.1122,-34,303
2019-04-09,364.71,5439200,363.624,357.554,41.991,2.651,3.138,0.76,7.666806811015345,469.1578947368421,0.0159764557494219,-440180000.0,-0.0296,-11,372
2019-04-10,363.92,4545600,363.759,358.254,39.059,2.454,3.001,0.76,7.650199705696868,469.1578947368421,0.0159764557494219,-440180000.0,-0.0689,-27,392
2019-04-11,367.65,6526900,364.2,358.794,56.559,2.57,2.915,0.76,7.728610468782846,469.1578947368421,0.0159764557494219,-440180000.0,-0.0612,-26,425
2019-04-12,351.14,15646200,363.684,359.027,37.813,1.315,2.595,0.76,7.381542989278957,469.1578947368421,0.0159764557494219,-440180000.0,-0.1537,-166,1080
2019-04-15,348.87,8842300,362.956,359.207,40.418,0.135,2.103,0.76,7.333823838553711,469.1578947368421,0.0159764557494219,-440180000.0,-0.1218,-67,550
2019-04-16,359.46,18740200,362.99,359.369,54.918,0.054,1.693,0.76,7.556443136430523,469.1578947368421,0.0159764557494219,-440180000.0,-0.0775,-133,1717
2019-04-17,354.74,18054100,361.966,359.348,50.099,-0.387,1.277,0.76,7.457220937565693,469.1578947368421,0.0159764557494219,-440180000.0,-0.0826,-88,1065
2019-04-18,360.35,8353200,361.09,359.511,52.744,-0.28,0.966,0.76,7.575152406979189,469.1578947368421,0.0159764557494219,-440180000.0,-0.0444,-20,450
2019-04-22,377.34,11980500,361.906,360.164,56.861,1.162,1.005,0.76,7.932310279587975,469.1578947368421,0.0159764557494219,-440180000.0,-0.0017,-1,581
2019-04-23,381.89,10089800,362.69,360.85,58.92,2.642,1.332,0.76,8.027958797561489,469.1578947368421,0.0159764557494219,-440180000.0,-0.0414,-22,531
2019-04-24,374.23,6541900,363.402,361.42,52.633,3.16,1.698,0.76,7.866932940929157,469.1578947368421,0.0159764557494219,-440180000.0,-0.0975,-43,441
2019-04-25,368.33,6255500,364.15,361.587,50.253,3.059,1.97,0.76,7.742905192348118,469.1578947368421,0.0159764557494219,-440180000.0,-0.1178,-41,348
2019-04-26,374.85,5621900,365.162,362.049,55.02,3.465,2.269,0.76,7.879966365356317,469.1578947368421,0.0159764557494219,-440180000.0,-0.0633,-20,316
2019-04-29,371.83,3821700,365.926,362.304,55.653,3.503,2.516,0.76,7.816480975404667,469.1578947368421,0.0159764557494219,-440180000.0,-0.0751,-19,253
2019-04-30,370.54,3870100,366.105,362.578,53.233,3.39,2.691,0.76,7.789363043935253,469.1578947368421,0.0159764557494219,-440180000.0,-0.0298,-9,302
2019-05-01,378.81,9257300,366.66,362.915,57.626,3.922,2.937,0.76,7.963212108471726,469.1578947368421,0.0159764557494219,-440180000.0,0.0,0,442
2019-05-02,379.06,5398200,367.125,363.298,56.059,4.315,3.213,0.76,7.968467521547193,469.1578947368421,0.0159764557494219,-440180000.0,-0.0595,-25,420
2019-05-03,385.03,5130300,367.982,363.86,70.267,5.049,3.58,0.76,8.093966785789362,469.1578947368421,0.0159764557494219,-440180000.0,-0.074,-31,419
2019-05-06,378.67,5793100,368.642,364.173,66.99,5.06,3.876,0.76,7.960269077149464,469.1578947368421,0.0159764557494219,-440180000.0,-0.0812,-28,345
2019-05-07,370.46,6974900,369.094,364.304,56.446,4.356,3.972,0.76,7.787681311751103,469.1578947368421,0.0159764557494219,-440180000.0,-0.0765,-26,340
2019-05-08,364.37,6572000,369.077,364.292,55.554,3.268,3.831,0.76,7.65965944923271,469.1578947368421,0.0159764557494219,-440180000.0,-0.1222,-49,401
2019-05-09,362.75,5882600,369.018,364.289,51.451,2.25,3.515,0.76,7.625604372503679,469.1578947368421,0.0159764557494219,-440180000.0,-0.1037,-42,405
2019-05-10,361.04,5657100,368.688,364.348,37.912,1.29,3.07,0.76,7.589657347067479,469.1578947368421,0.0159764557494219,-440180000.0,-0.1176,-36,306
2019-05-13,345.26,8026700,368.394,364.107,26.713,-0.735,2.309,0.76,7.257935673743956,469.1578947368421,0.0159764557494219,-440180000.0,-0.1008,-37,367
2019-05-14,345.61,5353000,368.231,363.998,29.941,-2.286,1.39,0.76,7.265293252049611,469.1578947368421,0.0159764557494219,-440180000.0,-0.1092,-44,403
2019-05-15,354.99,6340100,368.008,364.012,41.085,-2.727,0.567,0.76,7.46247635064116,469.1578947368421,0.0159764557494219,-440180000.0,-0.0474,-20,422
2019-05-16,359.31,6441500,368.236,364.006,39.3,-2.696,-0.086,0.76,7.553289888585243,469.1578947368421,0.0159764557494219,-440180000.0,-0.0256,-10,391
2019-05-17,354.45,4725400,367.941,364.043,38.329,-3.029,-0.675,0.76,7.451124658398149,469.1578947368421,0.0159764557494219,-440180000.0,-0.0653,-22,337
2019-05-20,348.11,4621500,366.48,364.013,35.895,-3.761,-1.292,0.76,7.317847382804288,469.1578947368421,0.0159764557494219,-440180000.0,-0.0496,-14,282
2019-05-21,354.27,4026400,365.098,363.921,34.147,-3.801,-1.794,0.76,7.447340760983812,469.1578947368421,0.0159764557494219,-440180000.0,-0.0695,-26,374
2019-05-22,359.73,6229400,364.374,363.991,38.3,-3.353,-2.106,0.76,7.562118982552029,469.1578947368421,0.0159764557494219,-440180000.0,-0.0726,-31,427
2019-05-23,352.21,5630400,363.568,363.811,30.501,-3.563,-2.397,0.76,7.404036157241959,469.1578947368421,0.0159764557494219,-440180000.0,-0.0968,-33,341
2019-05-24,354.39,3831000,362.544,363.722,34.821,-3.514,-2.62,0.76,7.449863359260037,469.1578947368421,0.0159764557494219,-440180000.0,-0.0625,-17,272
2019-05-28,355.06,4717100,361.706,363.594,39.371,-3.382,-2.773,0.76,7.463947866302291,469.1578947368421,0.0159764557494219,-440180000.0,-0.1009,-23,228
2019-05-29,349.19,5658900,360.638,363.309,39.49,-3.708,-2.96,0.76,7.340550767290309,469.1578947368421,0.0159764557494219,-440180000.0,-0.0833,-24,288
2019-05-30,351.85,4008000,359.29,363.17,42.561,-3.709,-3.11,0.76,7.3964683624132865,469.1578947368421,0.0159764557494219,-440180000.0,-0.0705,-16,227
2019-05-31,343.28,5023400,357.502,362.532,38.917,-4.351,-3.358,0.76,7.216312802186251,469.1578947368421,0.0159764557494219,-440180000.0,-0.0913,-24,263
2019-06-03,336.63,7849600,355.081,361.707,43.922,-5.335,-3.753,0.76,7.07651881437881,469.1578947368421,0.0159764557494219,-440180000.0,-0.1293,-38,294
2019-06-04,353.4,7891600,353.818,361.555,54.456,-4.708,-3.944,0.76,7.429051923481185,469.1578947368421,0.0159764557494219,-440180000.0,-0.0401,-16,399
2019-06-05,355.73,5020100,353.082,361.345,50.46,-3.976,-3.951,0.76,7.478032373344545,469.1578947368421,0.0159764557494219,-440180000.0,-0.0712,-24,337
2019-06-06,357.13,3710000,352.72,361.288,48.592,-3.246,-3.81,0.76,7.507462686567164,469.1578947368421,0.0159764557494219,-440180000.0,-0.0849,-22,259
2019-06-07,360.87,4777300,352.626,361.438,54.206,-2.339,-3.516,0.76,7.586083666176162,469.1578947368421,0.0159764557494219,-440180000.0,-0.0265,-7,264
2019-06-10,352.01,7810300,352.174,361.386,52.473,-2.309,-3.274,0.76,7.399831826781584,469.1578947368421,0.0159764557494219,-440180000.0,-0.1127,-40,355
2019-06-11,351.27,5396700,352.475,361.28,47.957,-2.317,-3.083,0.76,7.3842758040782,469.1578947368421,0.0159764557494219,-440180000.0,-0.0476,-15,315
2019-06-12,345.56,4584700,352.472,360.852,40.383,-2.753,-3.017,0.76,7.264242169434517,469.1578947368421,0.0159764557494219,-440180000.0,-0.0903,-27,299
2019-06-13,343.43,6209300,351.894,360.366,43.571,-3.233,-3.06,0.76,7.219466050031532,469.1578947368421,0.0159764557494219,-440180000.0,-0.0995,-40,402
2019-06-14,339.73,5019000,350.915,359.766,39.499,-3.868,-3.222,0.76,7.141685936514611,469.1578947368421,0.0159764557494219,-440180000.0,-0.0859,-31,361
2019-06-17,350.62,5358200,350.723,359.421,47.226,-3.452,-3.268,0.76,7.370611730081984,469.1578947368421,0.0159764557494219,-440180000.0,-0.021,-7,333
2019-06-18,357.12,5428500,351.174,359.253,54.916,-2.568,-3.128,0.76,7.507252470044145,469.1578947368421,0.0159764557494219,-440180000.0,-0.069,-20,290
2019-06-19,363.52,5667200,351.636,359.295,56.914,-1.336,-2.77,0.76,7.641791044776119,469.1578947368421,0.0159764557494219,-440180000.0,-0.095,-32,337
2019-06-20,365.21,5899500,351.91,359.305,64.147,-0.221,-2.26,0.76,7.677317637166281,469.1578947368421,0.0159764557494219,-440180000.0,-0.0288,-8,278
2019-06-21,369.21,7448400,352.76,359.411,71.761,0.974,-1.613,0.76,7.761404246373765,469.1578947368421,0.0159764557494219,-440180000.0,-0.1071,-30,280
2019-06-24,371.04,4830200,353.593,359.479,64.72,2.046,-0.881,0.76,7.79987387008619,469.1578947368421,0.0159764557494219,-440180000.0,-0.0467,-12,257
2019-06-25,360.3,5750400,353.855,359.662,53.344,2.005,-0.304,0.76,7.574101324364095,469.1578947368421,0.0159764557494219,-440180000.0,-0.0596,-19,319
2019-06-26,362.2,3669700,354.506,359.929,53.683,2.102,0.177,0.76,7.61404246373765,469.1578947368421,0.0159764557494219,-440180000.0,-0.1224,-35,286
2019-06-27,370.02,4138600,355.414,360.14,56.275,2.778,0.697,0.76,7.77843178473828,469.1578947368421,0.0159764557494219,-440180000.0,-0.0754,-23,305
2019-06-28,367.32,4592700,356.616,360.392,61.468,3.06,1.17,0.76,7.721673323523229,469.1578947368421,0.0159764557494219,-440180000.0,-0.0948,-22,232
2019-07-01,374.6,4992600,358.514,360.677,65.916,3.828,1.702,0.6,7.87471095228085,612.2,0.0126129913811225,-583338000.0,-0.041,-10,244
2019-07-02,375.43,3625000,359.616,360.638,71.832,4.451,2.251,0.6,7.892158923691402,612.2,0.0126129913811225,-583338000.0,-0.0866,-22,254
2019-07-03,381.72,3799000,360.916,360.635,76.381,5.391,2.879,0.6,8.024385116670171,612.2,0.0126129913811225,-583338000.0,-0.0385,-11,286
2019-07-05,380.55,3732200,362.086,360.761,79.14,5.972,3.498,0.6,7.999789783476982,612.2,0.0126129913811225,-583338000.0,-0.09,-19,211
2019-07-08,376.16,3113400,362.851,360.918,70.098,6.01,4.0,0.6,7.907504729871769,612.2,0.0126129913811225,-583338000.0,-0.1016,-25,246
2019-07-09,379.93,6932800,364.247,361.02,68.755,6.271,4.454,0.6,7.986756359049822,612.2,0.0126129913811225,-583338000.0,-0.0787,-45,572
2019-07-10,381.0,5878800,365.734,361.203,65.753,6.49,4.861,0.6,8.009249527012823,612.2,0.0126129913811225,-583338000.0,-0.1578,-71,450
2019-07-11,379.5,4336300,367.431,361.382,62.923,6.467,5.183,0.6,7.977717048560017,612.2,0.0126129913811225,-583338000.0,-0.0693,-21,303
2019-07-12,373.25,6636900,368.922,361.271,53.511,5.878,5.322,0.6,7.846331721673323,612.2,0.0126129913811225,-583338000.0,-0.0625,-22,352
2019-07-15,366.6,7944700,370.265,361.022,46.44,4.818,5.221,0.6,7.706537733865883,612.2,0.0126129913811225,-583338000.0,-0.0759,-34,448
2019-07-16,365.99,5863200,371.034,360.641,55.447,3.885,4.954,0.6,7.693714525961741,612.2,0.0126129913811225,-583338000.0,-0.0627,-25,399
2019-07-17,362.44,13639500,371.3,360.316,50.223,2.826,4.528,0.6,7.619087660290098,612.2,0.0126129913811225,-583338000.0,-0.1725,-343,1988
2019-07-18,325.21,31287100,369.384,359.411,23.1,-1.006,3.421,0.6,6.836451545091443,612.2,0.0126129913811225,-583338000.0,-0.1634,-292,1787
2019-07-19,315.1,16302500,366.878,358.426,21.213,-4.803,1.776,0.6,6.623922640319529,612.2,0.0126129913811225,-583338000.0,-0.1802,-111,616
2019-07-22,310.62,17718000,363.949,357.383,13.606,-8.081,-0.195,0.6,6.529745638007148,612.2,0.0126129913811225,-583338000.0,-0.0867,-52,600
2019-07-23,307.3,9171100,360.762,356.309,12.313,-10.822,-2.32,0.6,6.459953752364936,612.2,0.0126129913811225,-583338000.0,-0.1765,-81,459
2019-07-24,317.94,11961800,358.644,355.762,16.339,-11.997,-4.256,0.6,6.683624132856843,612.2,0.0126129913811225,-583338000.0,-0.0596,-39,654
2019-07-25,326.46,10798500,356.857,355.379,23.509,-12.101,-5.825,0.6,6.862728610468783,612.2,0.0126129913811225,-583338000.0,-0.01,-6,602
2019-07-26,335.78,10847500,355.145,354.995,31.134,-11.301,-6.92,0.6,7.058650409922219,612.2,0.0126129913811225,-583338000.0,-0.0356,-16,450
2019-07-29,332.7,5782800,353.414,354.463,27.791,-10.792,-7.694,0.6,6.993903720832457,612.2,0.0126129913811225,-583338000.0,-0.1225,-43,351
2019-07-30,325.93,6029300,350.98,353.892,25.422,-10.81,-8.317,0.6,6.851587134748791,612.2,0.0126129913811225,-583338000.0,-0.1465,-52,355
2019-07-31,322.99,6259500,348.358,353.39,25.099,-10.935,-8.841,0.6,6.789783476981291,612.2,0.0126129913811225,-583338000.0,-0.1351,-47,348
2019-08-01,319.5,6563200,345.248,352.695,25.725,-11.187,-9.31,0.6,6.7164179104477615,612.2,0.0126129913811225,-583338000.0,-0.1161,-31,267
2019-08-02,318.83,6280300,342.162,351.877,27.194,-11.31,-9.71,0.6,6.702333403405508,612.2,0.0126129913811225,-583338000.0,-0.0847,-21,248
2019-08-05,307.63,8692500,338.735,350.985,24.696,-12.171,-10.202,0.6,6.466890897624553,612.2,0.0126129913811225,-583338000.0,-0.1404,-41,292
2019-08-06,310.1,6179100,335.244,350.099,27.092,-12.51,-10.664,0.6,6.518814378810175,612.2,0.0126129913811225,-583338000.0,-0.1437,-51,355
2019-08-07,304.29,9322400,331.408,349.084,37.37,-13.097,-11.151,0.6,6.396678578936305,612.2,0.0126129913811225,-583338000.0,-0.1166,-50,429
2019-08-08,315.9,5905900,328.228,348.418,50.474,-12.481,-11.417,0.6,6.6407399621610255,612.2,0.0126129913811225,-583338000.0,-0.0479,-17,355
2019-08-09,308.93,5349100,325.012,347.56,49.027,-12.412,-11.616,0.6,6.494219045616986,612.2,0.0126129913811225,-583338000.0,-0.0268,-6,224
2019-08-12,310.83,6531700,322.224,346.911,52.067,-12.065,-11.706,0.6,6.53416018499054,612.2,0.0126129913811225,-583338000.0,-0.0565,-16,283
2019-08-13,312.28,5289400,319.538,346.424,46.286,-11.54,-11.673,0.6,6.564641580828252,612.2,0.0126129913811225,-583338000.0,-0.0959,-26,271
2019-08-14,299.11,7355800,316.372,345.338,33.086,-12.048,-11.748,0.6,6.287786420012614,612.2,0.0126129913811225,-583338000.0,-0.1731,-49,283
2019-08-15,295.76,9629200,314.899,344.138,23.277,-12.576,-11.913,0.6,6.217363884801345,612.2,0.0126129913811225,-583338000.0,-0.0735,-25,340
2019-08-16,302.8,6905800,314.284,343.052,31.038,-12.285,-11.988,0.6,6.365356317006517,612.2,0.0126129913811225,-583338000.0,-0.1176,-36,306
2019-08-19,309.38,4942200,314.222,342.022,39.479,-11.391,-11.868,0.6,6.503678789152827,612.2,0.0126129913811225,-583338000.0,-0.0667,-31,465
2019-08-20,298.99,7349900,313.806,340.962,36.063,-11.391,-11.773,0.6,6.285263821736389,612.2,0.0126129913811225,-583338000.0,-0.1173,-65,554
2019-08-21,297.81,5685400,312.8,339.892,37.057,-11.354,-11.689,0.6,6.2604582720201805,612.2,0.0126129913811225,-583338000.0,-0.1341,-70,522
2019-08-22,296.93,4974200,311.324,338.92,36.964,-11.267,-11.605,0.6,6.241959217994535,612.2,0.0126129913811225,-583338000.0,-0.1093,-48,439
2019-08-23,291.44,6324900,309.106,337.88,39.66,-11.508,-11.585,0.6,6.126550346857263,612.2,0.0126129913811225,-583338000.0,-0.1168,-55,471
2019-08-26,294.98,4695700,307.22,336.985,40.474,-11.283,-11.525,0.6,6.200966996005886,612.2,0.0126129913811225,-583338000.0,-0.0876,-41,468
2019-08-27,291.03,6309400,305.476,335.793,41.445,-11.293,-11.478,0.6,6.117931469413495,612.2,0.0126129913811225,-583338000.0,-0.1542,-76,493
2019-08-28,291.77,3955700,303.914,334.486,31.893,-11.114,-11.406,0.6,6.13348749211688,612.2,0.0126129913811225,-583338000.0,-0.1132,-59,521
2019-08-29,296.78,4388500,302.778,333.151,40.606,-10.447,-11.214,0.6,6.2388059701492535,612.2,0.0126129913811225,-583338000.0,-0.0683,-37,542
2019-08-30,293.75,4446400,301.524,331.722,37.021,-10.047,-10.98,0.6,6.175110363674585,612.2,0.0126129913811225,-583338000.0,-0.1014,-45,444
2019-09-03,289.29,3682800,300.608,330.124,33.295,-9.975,-10.779,0.6,6.0813537944082405,612.2,0.0126129913811225,-583338000.0,-0.0726,-36,496
2019-09-04,291.52,4652500,299.678,328.533,43.442,-9.627,-10.549,0.6,6.128232079041412,612.2,0.0126129913811225,-583338000.0,-0.068,-34,500
2019-09-05,293.25,8966800,299.126,327.192,47.769,-9.106,-10.26,0.6,6.1645995375236495,612.2,0.0126129913811225,-583338000.0,-0.0883,-61,691
2019-09-06,290.17,5166600,297.84,325.752,37.923,-8.841,-9.976,0.6,6.099852848433887,612.2,0.0126129913811225,-583338000.0,-0.0661,-32,484
2019-09-09,294.34,8232700,297.11,324.238,34.924,-8.199,-9.621,0.6,6.1875131385326885,612.2,0.0126129913811225,-583338000.0,-0.078,-32,410
2019-09-10,287.99,12320200,295.968,322.652,38.002,-8.109,-9.318,0.6,6.054025646415808,612.2,0.0126129913811225,-583338000.0,-0.1319,-96,728
2019-09-11,288.27,7405900,294.768,320.925,39.386,-7.924,-9.04,0.6,6.059911709060332,612.2,0.0126129913811225,-583338000.0,-0.1175,-47,400
2019-09-12,288.86,5010900,294.256,319.194,40.963,-7.642,-8.76,0.6,6.072314483918436,612.2,0.0126129913811225,-583338000.0,-0.0841,-26,309
2019-09-13,294.15,6583100,294.175,317.442,53.048,-6.912,-8.391,0.6,6.183519024595332,612.2,0.0126129913811225,-583338000.0,-0.0644,-23,357
2019-09-16,294.29,5307400,293.75,315.717,49.16,-6.25,-7.962,0.6,6.186462055917596,612.2,0.0126129913811225,-583338000.0,-0.108,-46,426
2019-09-17,298.6,4777100,293.21,314.166,59.14,-5.316,-7.433,0.6,6.277065377338659,612.2,0.0126129913811225,-583338000.0,-0.0542,-22,406
2019-09-18,291.56,7811100,292.839,312.398,49.78,-5.086,-6.964,0.6,6.129072945133488,612.2,0.0126129913811225,-583338000.0,-0.1135,-47,414
2019-09-19,286.6,8461300,292.278,310.51,39.32,-5.243,-6.619,0.6,6.024805549716208,612.2,0.0126129913811225,-583338000.0,-0.1836,-92,501
2019-09-20,270.75,23832800,290.97,308.335,30.985,-6.57,-6.61,0.6,5.691612360731553,612.2,0.0126129913811225,-583338000.0,-0.1377,-129,937
2019-09-23,265.92,13478600,289.694,306.189,30.797,-7.921,-6.872,0.6,5.590077780113517,612.2,0.0126129913811225,-583338000.0,-0.1272,-85,668
2019-09-24,254.59,16338200,287.674,303.949,23.603,-9.793,-7.456,0.6,5.35190245953332,612.2,0.0126129913811225,-583338000.0,-0.1221,-94,770
2019-09-25,264.75,11643800,286.36,301.924,31.819,-10.337,-8.032,0.6,5.565482446920328,612.2,0.0126129913811225,-583338000.0,-0.1105,-59,534
2019-09-26,263.31,7684000,284.937,299.941,32.499,-10.761,-8.578,0.6,5.535211267605634,612.2,0.0126129913811225,-583338000.0,-0.1173,-46,392
2019-09-27,263.08,7328300,283.252,298.699,28.53,-10.988,-9.06,0.6,5.530376287576203,612.2,0.0126129913811225,-583338000.0,-0.0934,-31,332
2019-09-30,267.62,6727200,281.946,297.749,35.653,-10.679,-9.384,1.47,5.625814589026698,182.0544217687075,0.0309018288837502,-547127000.0,-0.0563,-16,284
2019-10-01,269.58,8650300,280.96,296.928,37.14,-10.159,-9.539,1.47,5.667017027538364,182.0544217687075,0.0309018288837502,-547127000.0,-0.0634,-22,347
2019-10-02,268.03,7659100,279.786,296.143,35.855,-9.759,-9.583,1.47,5.634433466470464,182.0544217687075,0.0309018288837502,-547127000.0,-0.0867,-30,346
2019-10-03,268.15,8951000,278.53,295.147,31.011,-9.325,-9.531,1.47,5.6369560647466885,182.0544217687075,0.0309018288837502,-547127000.0,-0.1079,-37,343
2019-10-04,272.79,9890400,277.662,294.074,35.266,-8.509,-9.327,1.47,5.734496531427371,182.0544217687075,0.0309018288837502,-547127000.0,-0.1352,-68,503
2019-10-07,274.46,6525600,276.668,292.847,32.836,-7.639,-8.989,1.47,5.769602690771494,182.0544217687075,0.0309018288837502,-547127000.0,-0.0933,-35,375
2019-10-08,270.72,6276400,275.804,291.608,34.452,-7.169,-8.625,1.47,5.690981711162498,182.0544217687075,0.0309018288837502,-547127000.0,-0.1279,-44,344
2019-10-09,267.53,6794400,274.767,290.44,35.387,-6.973,-8.295,1.47,5.623922640319528,182.0544217687075,0.0309018288837502,-547127000.0,-0.0909,-38,418
2019-10-10,280.48,10809100,274.348,289.589,57.803,-5.708,-7.777,1.47,5.896153037628758,182.0544217687075,0.0309018288837502,-547127000.0,-0.0627,-35,558
2019-10-11,282.93,8786100,273.787,288.858,64.182,-4.455,-7.113,1.47,5.947656085768341,182.0544217687075,0.0309018288837502,-547127000.0,-0.0825,-42,509
2019-10-14,285.53,5513200,273.349,288.192,80.191,-3.216,-6.334,1.47,6.002312381753205,182.0544217687075,0.0309018288837502,-547127000.0,-0.0958,-32,334
2019-10-15,284.25,7685600,272.632,287.724,73.017,-2.311,-5.529,1.47,5.975404666806811,182.0544217687075,0.0309018288837502,-547127000.0,-0.0943,-46,488
2019-10-16,286.28,16175900,272.368,287.248,76.74,-1.413,-4.706,1.47,6.018078620979608,182.0544217687075,0.0309018288837502,-547127000.0,-0.0632,-107,1693
2019-10-17,293.35,38258900,272.705,287.029,80.398,-0.13,-3.791,1.47,6.166701702753837,182.0544217687075,0.0309018288837502,-547127000.0,-0.0876,-136,1553
2019-10-18,275.3,23429900,272.932,286.217,56.066,-0.563,-3.145,1.47,5.787260878705067,182.0544217687075,0.0309018288837502,-547127000.0,-0.0898,-67,746
2019-10-21,278.05,12599200,273.539,285.6,56.608,-0.676,-2.651,1.47,5.845070422535211,182.0544217687075,0.0309018288837502,-547127000.0,-0.0686,-35,510
2019-10-22,266.69,11802400,274.144,284.717,49.093,-1.663,-2.454,1.47,5.6062644523859575,182.0544217687075,0.0309018288837502,-547127000.0,-0.1426,-84,589
2019-10-23,271.27,7133500,274.47,283.897,51.991,-2.053,-2.373,1.47,5.702543619928526,182.0544217687075,0.0309018288837502,-547127000.0,-0.0741,-30,405
2019-10-24,271.5,4827400,274.88,283.344,49.128,-2.316,-2.362,1.47,5.7073785999579565,182.0544217687075,0.0309018288837502,-547127000.0,-0.1172,-34,290
2019-10-25,276.82,4747800,275.566,282.966,51.521,-2.071,-2.304,1.47,5.81921379020391,182.0544217687075,0.0309018288837502,-547127000.0,-0.0944,-27,286
2019-10-28,281.86,6248400,276.278,282.547,57.06,-1.454,-2.134,1.47,5.92516291780534,182.0544217687075,0.0309018288837502,-547127000.0,-0.057,-15,263
2019-10-29,281.21,4356200,276.86,281.983,58.958,-1.006,-1.908,1.47,5.911498843809123,182.0544217687075,0.0309018288837502,-547127000.0,-0.074,-27,365
2019-10-30,291.45,9345600,278.031,281.833,57.447,0.174,-1.492,1.47,6.126760563380281,182.0544217687075,0.0309018288837502,-547127000.0,-0.0795,-41,516
2019-10-31,287.41,5090000,278.994,281.625,52.977,0.774,-1.039,1.47,6.041833088080724,182.0544217687075,0.0309018288837502,-547127000.0,-0.1014,-22,217
2019-11-01,286.81,5594300,279.695,281.422,50.874,1.187,-0.593,1.47,6.029220096699601,182.0544217687075,0.0309018288837502,-547127000.0,-0.0899,-25,278
2019-11-04,292.86,5566200,280.615,281.451,55.519,1.98,-0.079,1.47,6.15640109312592,182.0544217687075,0.0309018288837502,-547127000.0,-0.0611,-14,229
2019-11-05,288.03,4062400,281.48,281.312,51.083,2.193,0.376,1.47,6.054866512507883,182.0544217687075,0.0309018288837502,-547127000.0,-0.085,-21,247
2019-11-06,288.59,3438300,282.534,281.263,46.797,2.38,0.777,1.47,6.06663863779693,182.0544217687075,0.0309018288837502,-547127000.0,-0.0648,-19,293
2019-11-07,289.57,5928500,282.988,281.219,62.467,2.578,1.137,1.47,6.087239857052764,182.0544217687075,0.0309018288837502,-547127000.0,-0.1298,-54,416
2019-11-08,291.57,4509000,283.42,281.115,61.969,2.863,1.482,1.47,6.129283161656506,182.0544217687075,0.0309018288837502,-547127000.0,-0.1237,-36,291
2019-11-11,294.18,3944300,283.852,281.123,78.797,3.261,1.838,1.47,6.18414967416439,182.0544217687075,0.0309018288837502,-547127000.0,-0.1013,-24,237
2019-11-12,292.01,5772800,284.24,281.178,72.882,3.364,2.143,1.47,6.138532688669329,182.0544217687075,0.0309018288837502,-547127000.0,-0.0501,-23,459
2019-11-13,283.11,9158900,284.082,281.009,60.752,2.695,2.253,1.47,5.951439983182678,182.0544217687075,0.0309018288837502,-547127000.0,-0.1201,-74,616
2019-11-14,289.62,6529000,283.896,280.937,61.598,2.66,2.335,1.47,6.088290939667858,182.0544217687075,0.0309018288837502,-547127000.0,-0.1394,-63,452
2019-11-15,295.03,6333800,284.882,281.034,61.854,3.034,2.475,1.47,6.202018078620979,182.0544217687075,0.0309018288837502,-547127000.0,-0.0356,-13,365
2019-11-18,302.57,8616600,286.108,281.199,67.104,3.894,2.759,1.47,6.360521336977087,182.0544217687075,0.0309018288837502,-547127000.0,-0.0198,-10,506
2019-11-19,302.6,5918000,287.904,281.491,60.674,4.526,3.112,1.47,6.361151986546143,182.0544217687075,0.0309018288837502,-547127000.0,-0.0786,-33,420
2019-11-20,305.16,5111800,289.598,281.829,67.488,5.173,3.524,1.47,6.414967416438933,182.0544217687075,0.0309018288837502,-547127000.0,-0.0674,-26,386
